,actor_id,sentence,emotion,intensity,audio_duration,sample_rate,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,rms_mean,rms_std,zcr_mean,chroma_mean,chroma_std
2224,1070,IOM,disgust,XX,2.73609977324263,22050,-352.92026,100.841515,124.48828,26.308477,19.59912,38.042816,39.299526,17.832102,4.218725,28.685652,-2.4715545,17.669594,-0.09923805,15.55438,4.377454,8.007426,-16.957794,19.857286,-1.606272,10.837623,-0.50946873,10.030642,-9.453566,9.929587,3.474541,8.594026,1179.2926651779005,208.7258925464906,2728.5123146186443,1620.671996176161,0.04215541,0.054547135,0.04446255958686441,0.3744746,0.3030072
2225,1018,IEO,happy,HI,2.3023129251700682,22050,-350.54898,98.95041,119.33713,17.634993,-1.6394862,40.23143,38.381447,14.433717,-3.109062,28.839762,15.4084215,13.04813,-9.5241165,19.270727,3.009072,8.554776,-11.489322,14.323058,8.599122,9.832291,2.6369643,7.1169806,-8.760591,7.9637613,0.5602304,5.90046,1441.0439717759157,418.4449204660555,3128.12841796875,1741.4274024555361,0.030312512,0.03638634,0.06490234375,0.40177834,0.31226432
2226,1009,TSI,sad,XX,2.5025396825396826,22050,-441.21536,64.07469,116.723175,24.081533,7.8449335,18.90864,73.19543,11.558901,-12.840373,16.263235,37.700912,17.574352,-28.128874,17.658533,18.985973,12.915345,-10.24544,7.359289,7.9789,6.8294764,3.51591,5.486824,-3.9921703,5.1907806,8.390204,6.1647367,1855.4050528742928,1072.3476115466924,4124.306233723958,2071.0844187626567,0.008780043,0.0054284157,0.0993381076388889,0.33905476,0.301183
2227,1039,IEO,fear,HI,2.4024036281179137,22050,-293.95795,141.49435,106.03492,36.65659,8.567603,51.96204,30.3078,14.085301,-0.27980208,27.401546,-0.9068357,19.867805,-2.0376515,11.621116,3.8091624,9.881562,-22.327126,25.269806,-8.18224,10.957725,-2.3103738,5.7939415,-6.4984007,8.601908,0.82989913,6.4620357,1352.674751006772,401.6864820505627,3069.7237454927886,1683.863893112693,0.09631397,0.1311159,0.05806790865384615,0.39190653,0.31233388
2228,1081,IWW,angry,XX,2.6026303854875286,22050,-354.0681,118.300995,122.88362,36.477257,12.450188,40.176743,36.88831,22.691793,-9.740276,23.476685,13.501311,16.433508,-10.159471,18.193073,5.8570433,9.50533,-9.810675,14.748618,-0.75411916,7.09608,0.59057736,9.059502,-4.276027,6.8889375,1.3528126,6.9750214,1456.8294612161692,609.029701052836,3255.2295786089603,1781.1826667430498,0.033078734,0.040843822,0.06705008987831858,0.37505066,0.2911708
2229,1038,WSI,angry,XX,2.936281179138322,22050,-278.96524,124.85001,109.28972,37.356068,-4.1197224,48.13769,35.350124,18.601978,-16.965548,29.800589,5.5500093,22.845795,-16.2838,20.744198,7.336745,13.881839,-17.632887,14.154283,-0.5458853,6.6713047,-5.020551,9.964873,-6.3824224,6.424148,4.0546665,6.390295,1877.2342896054447,1189.4847871816114,3580.9547244094488,1778.865340693701,0.07260551,0.077094816,0.1226931594488189,0.36867654,0.31677872
2230,1058,DFA,sad,XX,2.8695238095238094,22050,-439.67563,41.797237,146.92743,18.40474,0.7804242,17.282248,60.38867,14.996678,-19.972254,11.300816,33.93546,11.126926,-19.676867,10.400503,18.60827,5.7330832,-12.624378,8.810455,5.5810485,4.824715,2.3990247,5.102931,-4.001402,3.8523633,5.4423532,4.9122047,1316.6173948422684,373.3128269322611,3070.912613407258,1841.6135615281764,0.0074654515,0.003851297,0.05058042464717742,0.4359847,0.29072824
2231,1069,IEO,angry,LO,1.9352834467120181,22050,-398.0238,72.61741,147.12315,33.41568,9.167165,28.630116,54.196354,15.113662,-21.031448,26.644714,22.135014,17.81549,-15.088081,11.668594,10.788771,7.0397906,-14.283117,10.895504,3.07701,5.0818105,-2.355878,5.0208554,-2.1894288,6.7497067,8.148512,5.6998253,1318.4520008960014,615.5464803947405,2805.72509765625,1711.7856944117896,0.014920088,0.012091359,0.06157575334821429,0.4691013,0.28306076
2232,1088,IEO,disgust,LO,2.43578231292517,22050,-503.03397,50.287334,158.08669,25.038574,14.412755,12.298628,60.302917,13.699807,-18.408815,17.958914,41.373966,10.803985,-16.579485,8.701117,18.329298,7.621103,-8.422062,8.399325,3.8963366,7.818445,-5.487408,9.281906,-2.6765254,5.588431,10.661909,7.551392,1018.8718476139078,373.90769695144,2002.177734375,1654.9942731785045,0.0059462027,0.0030165256,0.032952008928571426,0.49718192,0.26420957
2233,1009,IEO,sad,LO,2.569251700680272,22050,-480.26154,41.248444,141.50409,20.760992,7.2336435,15.615426,70.484024,15.098728,-17.910984,14.994494,43.494305,10.505013,-17.904413,11.268944,17.8287,8.9396925,-11.886481,6.5919404,10.686164,6.774616,2.8003294,5.7564044,-2.5037558,5.000361,5.5234303,4.206468,1253.2820672114049,240.59519488100852,3180.415302998311,1895.4526418111295,0.006111854,0.002026583,0.03802875140765766,0.35367537,0.29477102
2234,1049,TIE,disgust,XX,2.936281179138322,22050,-413.03635,68.21984,135.3138,14.509367,15.419475,29.91818,48.394844,11.293073,-2.6169233,8.086811,19.65011,9.8919115,-19.573101,16.037504,8.312607,8.2351885,-7.816092,7.89346,3.0360382,5.1761885,-0.25586843,5.1161284,-6.973264,6.137044,4.8167295,5.2534227,1184.6891596515622,208.44317255929937,2684.6139502337596,1742.149371022037,0.015121457,0.015454443,0.04179610605314961,0.42440236,0.30599272
2235,1058,WSI,sad,XX,3.069750566893424,22050,-424.52078,56.627808,145.37558,26.617193,3.252196,25.233053,49.835102,17.375874,-24.01575,15.921703,36.109283,12.975199,-19.77936,11.337139,18.887993,10.767664,-11.9444475,6.801504,5.387451,5.321664,4.5177455,8.66498,-3.9930608,6.1435857,3.8962908,5.8925138,1477.8233039657698,768.9884679938941,3088.3956106085525,1862.5345707288857,0.008894069,0.00772423,0.07304026668233082,0.44127652,0.28713804
2236,1038,DFA,angry,XX,2.569251700680272,22050,-280.97064,129.1143,106.29037,29.947708,-2.430058,51.9968,45.896717,25.350725,-14.386683,27.768763,-0.801978,23.075424,-15.051299,16.986479,5.89404,12.646671,-16.242748,15.003383,0.122922435,7.0372634,-4.075593,6.446704,-5.2076945,7.5575466,6.0113797,8.022481,1749.4708046087417,793.8822866788761,3493.131730363176,1788.5085000327042,0.0669022,0.07064456,0.0918408643018018,0.36480412,0.3041252
2237,1075,IWW,disgust,XX,2.802857142857143,22050,-465.22876,26.610664,147.17151,14.809648,4.2209983,15.775754,69.10036,11.560098,-20.39456,7.6945424,41.26233,6.066531,-20.87187,7.233442,20.772985,7.6739283,-11.15896,5.2375717,11.295921,6.1416364,0.81602335,4.4948754,-7.8781047,5.0217433,5.1451526,4.402872,1295.6994645970897,363.05327032609205,3199.4602676265495,1908.5289211999961,0.0056479718,0.0011992014,0.046798327737603305,0.49299312,0.27254272
2238,1060,IWW,disgust,XX,2.2689795918367346,22050,-423.35352,31.012072,149.25908,18.35842,-0.6155967,14.100276,55.016525,16.719845,-18.095135,8.810367,33.610413,6.324367,-15.0393,10.177486,15.919075,6.647368,-17.330763,8.12262,8.7931385,5.6275067,1.2531701,6.3076906,-8.797138,5.1839223,2.9533474,6.770331,1280.8950371924352,354.36512943823,2915.88134765625,1800.6964288179106,0.009048803,0.0040719155,0.048972616390306124,0.3653432,0.30659953
2239,1055,ITH,sad,XX,3.069750566893424,22050,-437.1192,42.72818,146.79376,18.376541,6.631779,18.95691,61.933086,14.736412,-17.73432,10.449601,27.74978,9.1657715,-17.811436,9.214853,15.787139,7.1513247,-8.679684,4.819753,4.006385,4.8019657,-0.12279083,4.50773,-5.1759567,4.774608,3.6125677,4.380962,1210.292068037892,282.3085067344012,2848.049444901316,1765.1485782885895,0.009027071,0.005608296,0.04300913416353384,0.4038004,0.2996382
2240,1046,IEO,neutral,XX,1.7017233560090703,22050,-426.90823,52.43061,146.341,21.417027,18.747747,18.977184,43.97424,19.804247,-14.001006,18.129082,27.407124,8.3003645,-12.285416,13.41628,5.1842313,12.236084,-11.977707,10.214782,6.8419127,7.198905,4.3866673,5.707987,-2.0556388,4.4854918,4.359669,5.148322,1109.0490754121051,242.94772543529047,2286.8843697212837,1674.434471672573,0.011665818,0.009105843,0.042289115287162164,0.39528966,0.30037928
2241,1053,IEO,neutral,XX,1.8351927437641724,22050,-425.24518,53.217625,150.2965,18.234116,3.6377177,22.747889,48.116768,16.739649,-19.788784,13.791301,28.060886,10.56471,-19.208105,14.457474,10.946173,10.86215,-9.933495,6.7771525,6.590223,8.137294,1.8517834,4.2474337,-3.7208748,6.1241026,6.4160132,6.101592,1196.5507563711135,192.96983361730625,2620.1870727539062,1706.8118694657182,0.010726157,0.00801884,0.04876708984375,0.43050462,0.29699978
2242,1058,IWW,neutral,XX,1.901904761904762,22050,-372.54333,59.180244,150.87605,25.125717,-6.7597566,28.780714,36.529438,20.841276,-22.054235,17.410107,25.957232,10.394693,-18.437252,13.542139,10.366248,10.1496525,-13.389062,8.31722,4.909318,8.655416,1.7502106,8.654967,-5.352854,6.1014605,3.4804084,7.1848316,1313.6989215883566,495.23055892383087,2637.686082793445,1650.2201144660698,0.019446377,0.013713968,0.060570693597560975,0.36311188,0.3130185
2243,1052,ITH,fear,XX,2.936281179138322,22050,-393.42538,78.934235,135.79503,20.329727,3.3023157,33.64223,51.988277,13.660217,-10.294454,12.666112,18.88319,12.693499,-19.502367,16.0791,9.43874,8.59943,-9.1036005,7.251602,2.1186957,7.2776065,-0.19499047,8.403987,-3.6301577,5.6117754,5.1776733,5.2110744,1280.6725306139826,298.12827068069396,2878.0736727977364,1729.5874891457725,0.017907657,0.015885204,0.04923182209645669,0.37551284,0.30770996
2244,1047,ITH,fear,XX,2.836190476190476,22050,-426.4118,52.511673,147.9624,17.974022,4.4350715,23.456734,59.447945,14.038136,-18.989939,12.640728,30.910456,10.62775,-22.208706,11.001174,15.868381,7.432432,-12.77875,7.481016,3.7301779,6.05665,2.452813,5.3904657,-5.264546,5.160928,2.0485609,5.3761563,1296.435426349682,534.6961675233498,2831.3536108993903,1788.1167384590958,0.009262622,0.004771069,0.05375857469512195,0.40882587,0.29315564
2245,1042,DFA,disgust,XX,1.9352834467120181,22050,-374.78714,70.89306,135.92183,30.451996,-10.841573,35.137074,73.19604,22.47047,-5.864637,17.00021,13.426297,19.340553,-29.991816,18.70724,6.724996,10.831838,-17.134617,15.951098,7.680915,8.119237,0.61420405,6.060067,-6.4457893,6.903166,13.009254,9.068675,1544.2778558263906,597.2618924934497,3319.061279296875,1754.0625441593736,0.016849572,0.012006467,0.07731701078869048,0.4022563,0.29453665
2246,1073,ITH,happy,XX,2.836190476190476,22050,-369.5522,87.18651,138.94353,25.454554,0.8746167,45.336708,50.280785,18.22354,-0.39153144,9.560861,5.64199,18.76552,-8.06061,13.556756,3.816935,8.4654455,-11.16155,10.722516,5.362572,7.935091,-1.9417287,6.3315573,-4.5447454,5.700414,7.8936453,6.4852476,1199.337519788502,268.0504154420142,2750.210199123476,1603.234082867819,0.02662314,0.026127527,0.045112423780487805,0.40044516,0.31156424
2247,1066,ITH,happy,XX,2.06875283446712,22050,-352.17734,89.776924,137.57277,26.077261,9.924869,33.76808,36.992107,19.856285,-7.402849,19.958906,12.605498,13.521653,-17.045132,16.300966,0.58282036,9.938729,-9.6966715,9.963586,-0.65078884,6.5531316,-1.2191135,8.241109,-2.3216789,5.6857533,2.5056162,4.449424,1245.6743386224014,396.0406390765425,2612.81494140625,1656.5712544446558,0.024602246,0.023293827,0.05426974826388889,0.42876026,0.30494192
2248,1057,DFA,disgust,XX,2.5025396825396826,22050,-410.84332,65.26855,131.92976,22.630545,19.264254,20.511183,47.086742,15.895971,-2.8678992,13.095223,19.936367,7.2365184,-12.7093315,15.156694,4.3041687,10.807545,-9.173609,8.076595,0.4917829,6.5446835,-1.7000009,6.1458263,-3.9150472,4.823098,5.150003,6.957962,1223.4297085547043,347.27492696437633,2825.1363118489585,1755.5710718294538,0.01530572,0.021967538,0.044587311921296294,0.42462242,0.2918823
2249,1064,TIE,neutral,XX,3.2365986394557824,22050,-423.6438,64.688065,142.2237,23.017984,9.924522,25.38943,55.098938,13.877836,-12.910946,11.3266735,26.870113,10.516039,-16.939016,12.113999,8.98178,9.364753,-10.755239,9.325559,6.1974225,8.291688,1.6981074,8.820162,-4.018206,5.5893803,1.637699,5.1309342,1272.8580824762205,413.7148655742007,2917.90283203125,1781.7995371494414,0.010647328,0.0089900205,0.05007672991071429,0.45276824,0.28068167
2250,1071,TIE,neutral,XX,2.702721088435374,22050,-398.05066,82.25043,140.31189,24.96382,23.157614,27.645117,44.449314,12.839176,-6.6904645,13.636994,19.592928,9.524322,-14.601589,14.87226,-0.09214424,11.670157,-9.636367,11.522368,4.42831,8.711928,0.9231001,6.4754076,1.4517752,5.745794,3.0526466,4.547374,1106.9497096178836,221.21743227583795,2422.8534405048076,1673.6800426438567,0.019632842,0.020359002,0.04130358573717949,0.4091942,0.2975754
2251,1026,TIE,angry,XX,3.5369160997732427,22050,-313.79855,133.02422,123.709785,29.120403,-8.939593,56.507748,46.758022,25.284264,-0.72805727,24.389532,12.1059475,16.241318,-21.289873,21.211016,12.76532,12.621536,-9.586869,10.478278,0.6304541,6.3650975,-0.48002127,11.796673,-7.193473,7.9297824,3.0487535,8.217487,1514.1761367805993,602.064059499616,3015.985466452206,1709.3944381437366,0.04963017,0.05431499,0.07042738970588236,0.37261105,0.29663756
2252,1033,TIE,angry,XX,2.5025396825396826,22050,-264.92972,150.43762,91.94215,29.492268,-0.13013433,56.195766,34.16036,16.185577,-0.2837478,25.409567,11.931071,14.052556,-16.290236,22.484467,1.0452646,11.499369,-9.677403,12.482659,-2.1455684,7.0029955,-5.3521633,8.38131,-8.608876,9.954375,0.700779,6.625223,1617.5705366873754,657.5257348132169,3504.229736328125,1836.570936365786,0.09478754,0.12045466,0.07672797309027778,0.42168874,0.29891422
2253,1046,TIE,sad,XX,2.2689795918367346,22050,-430.29156,44.980198,141.30527,17.291872,18.95843,19.043747,50.235443,13.455366,-6.979321,6.9916415,24.816998,7.4634504,-19.897655,13.69986,8.868313,8.848653,-4.889123,8.2844095,6.2195005,4.813883,-1.4751486,5.7224507,-4.975981,5.859521,6.9297447,6.261405,1137.1177064016108,258.6164666653491,2566.6259765625,1729.3946413134393,0.01137997,0.008427953,0.0440300143494898,0.36187696,0.31444454
2254,1057,WSI,disgust,XX,2.702721088435374,22050,-393.97528,70.4702,125.50215,35.028316,24.846094,21.998882,43.822975,15.227862,-11.637463,23.784206,19.392979,18.404232,-12.673913,14.0833235,6.053367,9.01563,-10.668359,7.6396255,-0.83432263,6.9240527,-0.393013,7.920623,-3.7984722,5.98182,4.1229362,6.00091,1521.3818482024758,1072.885551044857,3033.881084735577,1777.8109380512424,0.016033653,0.017288746,0.08476061698717949,0.42210072,0.29689354
2255,1053,TIE,sad,XX,2.902902494331066,22050,-450.9627,41.0088,151.9695,18.3716,4.4369373,22.256853,68.12777,13.820864,-22.907112,8.139324,31.946218,10.838081,-27.20682,11.063233,20.485548,7.8566613,-11.2009325,9.325657,6.469824,5.534466,-0.8295559,4.899673,-3.8212223,5.3676844,6.320629,5.371922,1283.5017472361108,507.0804284487792,2913.56201171875,1821.6160386303238,0.0074961595,0.0033384825,0.0522887214781746,0.41993245,0.2892114
2256,1042,WSI,disgust,XX,2.5359183673469388,22050,-381.61197,77.022514,133.1045,41.856472,15.557949,37.175438,51.475674,20.822401,-10.925587,20.985697,18.479872,22.629055,-20.975834,14.686258,5.009351,8.845941,-15.624812,12.309084,4.3940396,8.4169235,0.21801765,6.6245155,-7.269556,7.5107656,8.362863,8.33417,1551.4573085679326,1107.5231334746395,2945.8400656960225,1712.7767524636686,0.02050624,0.019089509,0.09207652698863636,0.3887946,0.29822055
2257,1080,IEO,fear,LO,2.9696598639455782,22050,-422.08112,75.81751,125.541916,22.203396,6.194046,26.156523,54.699623,13.692133,-15.464481,24.17923,33.42328,10.51134,-9.34388,8.361447,17.237675,7.253453,-7.5865426,10.35385,5.5232096,5.7079062,1.7754633,5.5899134,-4.771674,4.597769,5.402261,5.2498274,1505.4318784623224,574.3766541419791,3637.8496170043945,1946.4348011723644,0.009752363,0.010100628,0.06208038330078125,0.44259295,0.28225666
2258,1049,IWW,happy,XX,2.1021315192743764,22050,-302.21976,100.04915,130.51842,25.330267,-13.569574,42.578144,32.68728,16.640663,-9.012214,24.052485,7.117593,11.01037,-12.595844,21.641665,-9.976342,13.251477,-15.632237,16.262644,11.449942,11.042719,-3.5255702,8.145402,-8.059347,8.980469,-0.19731791,7.223749,1390.0362754333016,291.4228545997203,2924.137995793269,1612.5760685076284,0.055510134,0.046847813,0.06262341174450549,0.3522176,0.31326604
2259,1077,ITH,neutral,XX,2.06875283446712,22050,-355.04297,88.59521,161.8451,35.2304,-4.448496,36.304398,41.0257,21.70169,-11.926111,19.939196,11.075939,13.09523,-20.548653,12.662538,-1.0031221,8.643804,-9.185755,9.725825,2.7055929,7.8202033,-2.618137,7.873218,-2.609148,6.22179,8.236032,6.9322042,1103.414044973263,235.5411635911913,2245.9130859375,1441.2475851159486,0.029146967,0.026371825,0.05050998263888889,0.37916455,0.2920339
2260,1068,IWW,fear,XX,2.0020408163265304,22050,-350.1654,107.063705,141.06244,32.754704,6.175732,31.563026,45.67096,17.012041,-14.274689,25.757528,17.662674,15.675047,-12.948605,14.667818,4.8036127,8.823474,-13.496219,12.943428,1.4103732,5.8834276,-4.714813,8.417554,-3.2873797,7.2638116,3.6721318,5.179854,1283.4072070491422,469.8776292200844,2801.667733028017,1697.662297955939,0.033095077,0.034902018,0.056483477011494254,0.41580996,0.28981256
2261,1062,ITH,neutral,XX,2.73609977324263,22050,-389.60526,69.21466,152.70563,30.83326,12.570858,25.54231,46.37051,19.662333,-6.693221,15.052431,14.337597,9.231919,-17.68218,16.017544,0.34128526,9.549492,-9.920284,9.029507,3.351072,6.079442,0.5620544,6.4488707,-2.4890962,6.2266793,7.4919796,5.1502686,1050.4503588841371,264.08574212978425,2212.2628939353813,1519.3154334006326,0.020622732,0.018088078,0.0433494438559322,0.43144786,0.2939556
2262,1035,ITH,angry,XX,2.6026303854875286,22050,-288.20947,155.29161,115.860794,24.654135,-6.9527903,60.595104,36.64761,16.554428,-2.722423,25.047342,5.869957,9.469794,-13.96789,20.833256,1.4063333,8.698678,-15.389691,15.03796,1.7865783,8.949202,-4.972059,8.423088,-7.3663077,8.784285,0.50321925,6.5475445,1447.6043033025787,347.398334220041,3158.5207238661505,1722.5456095374977,0.072517626,0.084297344,0.061199357024336286,0.38624054,0.30020928
2263,1020,ITH,angry,XX,4.004036281179138,22050,-346.178,92.7705,125.05532,27.436493,5.5563893,43.38249,37.254673,22.661743,-4.3722353,19.051079,11.84362,18.10745,-14.614572,16.081842,4.1695085,12.190781,-10.614621,9.80567,1.027177,8.65663,-1.6379101,6.2534046,-5.877004,7.427219,0.19472103,8.62843,1395.0550087513107,600.7423551934357,2821.098548139451,1686.562047508379,0.029695896,0.02687209,0.064453125,0.34725735,0.31267554
2264,1013,IEO,disgust,LO,2.1354648526077096,22050,-434.86826,55.683067,135.97832,23.294975,21.360617,28.1014,44.23436,19.552202,-7.2553306,16.213976,27.237682,9.268506,-2.488533,7.9000382,10.390721,9.434006,-10.145484,9.126283,5.4814644,6.3811994,4.345108,8.1955185,-3.8149917,5.3613415,1.1242425,7.4081345,1131.6952262811014,285.09296927659057,2414.761485224185,1701.652966022922,0.010545394,0.008565285,0.04300590183423913,0.39442822,0.28669617
2265,1006,IEO,disgust,LO,2.06875283446712,22050,-447.92746,46.717545,148.24991,24.354563,14.774752,14.546851,57.10229,18.671598,-13.767894,16.020325,31.290888,9.3168955,-13.072497,10.704176,14.243316,8.085776,-12.440443,11.169922,5.330306,4.8575664,-0.5581319,6.514891,-5.2964005,4.045256,2.277604,5.1647453,1107.351188724065,284.50637846707673,2442.1044921875,1725.9083969334713,0.008817266,0.005384091,0.038492838541666664,0.42011905,0.29049847
2266,1087,IEO,sad,LO,2.4691609977324265,22050,-502.49295,48.3654,144.64426,21.76542,25.326262,17.663923,57.90105,9.749132,-10.941739,17.289232,38.536644,13.048718,-10.080508,8.200279,17.176601,6.234907,-6.4675794,8.650274,2.4018116,6.641329,-0.49153388,5.2677035,-2.9466832,5.337169,2.3459446,4.925996,1031.1902944254714,495.6278474391349,1907.4996805636683,1681.3779910124426,0.006417769,0.0029396834,0.03407929322429906,0.47865167,0.27961713
2267,1060,TIE,happy,XX,3.0364172335600905,22050,-403.0093,53.51933,137.31097,14.321632,2.4645238,21.974531,50.628693,8.019027,-7.1749945,8.169645,22.492542,10.084185,-18.034952,17.652557,12.626037,9.230692,-10.672912,6.8022866,5.833086,6.8960524,-0.06799928,5.6100826,-8.844967,6.16305,3.772938,4.6601615,1269.5414825625471,314.7259139147024,2829.8080793773856,1757.6413027296433,0.01440214,0.011169608,0.04648362953244275,0.34274766,0.31369925
2268,1075,TIE,happy,XX,2.802857142857143,22050,-440.0626,41.737434,150.10167,19.361526,5.0015507,22.495043,60.925674,13.967874,-16.201279,6.96965,30.003407,9.603342,-19.608315,10.170276,18.188934,5.7655234,-10.656151,6.763255,7.873721,5.7756763,-1.0318937,4.09874,-6.2552757,5.747636,6.6306844,5.509357,1186.9315835092184,262.21270157856316,2777.8721833032023,1759.8520217587268,0.009304818,0.004872564,0.04290418388429752,0.4003012,0.31021836
2269,1041,TIE,fear,XX,2.702721088435374,22050,-439.81528,50.758415,151.02469,20.837923,6.9435167,20.180445,61.85082,14.180722,-18.337202,8.3712845,36.487915,8.7057905,-25.806404,12.585835,14.940866,7.5897064,-10.9546,7.8661914,3.530107,6.2950845,0.8160412,7.875806,-3.4858572,4.0746226,4.494245,3.4785402,1245.1807792589093,414.33776522378565,2814.8681640625,1804.4402649002711,0.008296586,0.004446239,0.048844818376068376,0.45231962,0.282845
2270,1054,TIE,fear,XX,2.669342403628118,22050,-407.55554,70.03594,133.91219,19.49017,15.198805,31.79006,51.007545,15.437967,-4.022736,10.548154,21.047201,10.540109,-16.862284,14.440118,12.160718,7.2407618,-6.7953734,7.2891817,4.767877,6.7388067,3.84004,4.603289,-4.210101,6.4016747,0.8034062,6.0071163,1220.5550846407943,461.7321647929546,2676.4835258152175,1746.3908739831743,0.014878989,0.012181197,0.047477921195652174,0.41656122,0.30517685
2271,1058,MTI,sad,XX,3.069750566893424,22050,-425.78305,35.51689,149.73593,20.742027,13.964482,17.864645,48.300148,19.46911,-22.038916,15.91877,24.650045,13.793906,-13.573764,10.210717,13.533789,9.201835,-12.86336,7.327297,3.5229738,6.7196755,1.3546033,6.0346694,-3.1432066,5.145607,3.0021005,3.6629362,1159.7870381499056,386.759250701239,2327.366879111842,1666.3855288305767,0.011154473,0.0062424573,0.04842795465225564,0.35812706,0.3141484
2272,1080,IWL,angry,XX,3.436780045351474,22050,-226.51704,130.86394,112.42631,24.929283,-18.499306,46.98174,34.881317,26.001331,-36.234665,41.29938,0.18538348,18.706825,-4.403098,18.913069,11.564097,11.157955,-17.355747,15.129595,0.9615337,9.185464,-4.3482738,9.144732,-6.592937,8.927779,4.4096556,8.627516,1623.0410308096982,474.4313413646866,3371.6805067638425,1698.686451628685,0.13672467,0.12511922,0.07816432466442953,0.33343711,0.31003886
2273,1081,TAI,neutral,XX,2.43578231292517,22050,-421.18967,60.806385,141.88968,26.95934,10.840527,24.56292,62.26388,17.173252,-19.194813,21.443897,22.335892,17.543049,-18.179012,13.706965,12.2850065,8.702866,-9.403805,7.344856,5.619608,7.7405524,-5.0615525,8.900606,-4.6248684,5.518,5.290024,5.902693,1285.5960306887146,395.26216338416964,2903.291015625,1771.9924112253493,0.011590757,0.007942508,0.05086030505952381,0.3925208,0.29353473
2274,1048,IOM,neutral,XX,2.6026303854875286,22050,-410.62552,72.00054,141.58403,31.350552,7.8288803,27.721605,51.65839,20.160635,-6.601366,17.174147,20.572884,9.989165,-14.069675,13.220501,6.203946,8.428683,-9.195588,6.861941,-0.73587507,7.509456,1.0208975,9.29124,-0.6170675,5.425814,3.6207676,5.449256,1196.7358899357619,390.6510604710723,2713.0883140901547,1658.4212317873407,0.016122296,0.01578254,0.046239802267699116,0.4000626,0.30587962
2275,1013,TSI,disgust,XX,3.0364172335600905,22050,-420.96738,64.85251,110.66411,25.074728,27.866304,24.343317,55.665775,7.529301,2.2503154,13.719156,26.143324,16.155104,-14.421895,16.197361,10.374269,15.663243,-9.448158,9.950188,4.201351,7.044507,0.06360547,4.496434,-4.4034734,5.752653,4.4152827,5.531941,1639.3710226444505,1029.478176007401,3551.7456986521947,1993.0608017886839,0.012019037,0.01457944,0.08423783396946564,0.34089857,0.29529658
2276,1006,TSI,disgust,XX,3.2699773242630386,22050,-411.6577,69.2698,115.8698,31.098938,10.872845,25.378393,65.62747,11.932555,-10.951746,12.244601,36.015343,16.505932,-24.663998,17.385942,19.069616,16.459627,-14.281794,12.169742,6.0627136,6.254391,-1.0615381,5.0492897,-7.4653,6.795988,5.3281164,5.6952405,1983.6253122945286,1290.7488606707411,3899.342378656915,2055.4232309493627,0.010609142,0.006398966,0.12649947362588654,0.34652385,0.29951108
2277,1087,IEO,happy,MD,3.3033560090702947,22050,-472.34583,69.17356,134.71606,25.346605,24.79479,25.726555,58.65143,17.705227,-6.1303377,20.16381,33.47137,12.39372,-12.105648,13.635314,13.483166,7.79612,-6.363372,10.708568,0.68363595,8.162341,-2.1454349,9.070598,-3.4031494,6.0707774,1.0151422,5.6274376,1161.8191936763012,563.8283848881435,2294.49078753278,1729.3470141390278,0.0089656655,0.007377413,0.044419935533216784,0.45301145,0.2938638
2278,1022,TAI,disgust,XX,3.1031292517006803,22050,-359.61166,75.86994,127.73953,41.909985,16.010262,28.340431,51.01273,21.714508,-13.640126,28.346323,7.5124574,24.590925,-9.30996,13.696335,1.8786913,12.114709,-10.398834,8.266728,1.3342913,8.345726,-6.935865,7.0918646,-3.208112,6.216571,5.0241237,5.786848,1479.030034079059,793.0376601360285,3083.2654355177237,1719.076091146494,0.028155496,0.033456296,0.07264094566231344,0.36276603,0.29388663
2279,1037,TAI,disgust,XX,2.9696598639455782,22050,-437.46402,39.497383,138.11151,28.995697,15.688316,17.45741,68.88364,17.343546,-23.16245,20.00645,25.98865,17.729862,-16.46539,10.035781,15.068788,7.7726493,-12.782957,7.1384516,7.8395643,4.694742,-1.3244921,7.3341713,-6.9066477,6.077203,5.397935,5.805205,1406.7976219680872,663.9564187685746,3191.0356521606445,1856.1985835380124,0.0096867345,0.006286791,0.058746337890625,0.42020777,0.3012358
2280,1087,TSI,sad,XX,2.635963718820862,22050,-442.04614,79.804695,114.34594,36.86217,8.546963,31.573074,68.0998,23.760834,-4.9406447,21.079775,42.665775,14.197197,-14.522465,11.672368,9.521553,9.117234,-9.97044,13.324201,9.086422,11.553213,-2.7868927,6.160142,-4.6902847,5.0369306,2.4063272,7.3613906,1740.7074532035724,1183.9489082811397,3262.9413805509867,1848.8784086116239,0.008718452,0.005295411,0.09979355126096491,0.45874986,0.2907245
